id,paragraphs
1778,"All across the Seven Kingdoms, the noble and humble alike were struck down. The old and the young were most at risk, but men and women in the prime of their lives were not spared. The roll of those taken included the greatest of lords, the noblest of ladies, the most valiant of knights. Lord Prentys Tully died shivering in Riverrun, followed a day later by his Lady Lucinda. Lyman Lannister, the mighty Lord of Casterly Rock, was taken, together with sundry other lords of the westerlands; Lord Marbrand of Ashemark, Lord Tarbeck of Tarbeck Hall, Lord Westerling of the Crag. At Highgarden, Lord Tyrell"
1780,"sickened but survived, only to perish, drunk, in a fall from his horse four days after his recovery. Rogar Baratheon was untouched by the Shivers, and his son and daughter by Queen Alyssa were stricken but recovered, yet his brother Ser Ronnal died, and the wives of both his brothers."
1781,"The great port city of Oldtown was especially hard hit, losing a quarter of its population. Eustace Hightower, who had returned alive from Alys Westhill’s ill-fated voyage across the Sunset Sea, survived once again, but his wife and children were not as fortunate. Nor was his grandsire, Lord of the Hightower. Donnel the Delayer could not delay death. He died shivering. So did the High Septon, twoscore of the Most Devout, and fully a third of the archmaesters, maesters, acolytes, and novices at the Citadel."
1782,"In all the realm, no place was as sorely afflicted as King’s Landing was in 59 AC. Amongst the dead were two knights of the Kingsguard, old Ser Sam of Sour Hill and the good-hearted Ser Victor the Valiant, along with three lords of the council, Albin Massey, Qarl Corbray, and Grand Maester Benifer himself. Benifer had served for fifteen years through times both perilous and prosperous, coming to the Red Keep after Maegor the Cruel had decapitated his three immediate predecessors. (“An act of singular courage or singular stupidity,” his sardonic successor would observe. “I would not have lasted three days under Maegor.”)"
1783,"All the dead would be mourned and missed, but in the immediate aftermath of their passing, the loss of Qarl Corbray was felt most grievously. With their commander dead and many of the City Watch stricken and shivering, the streets and alleys of King’s Landing fell prey to lawlessness and license. Shops were looted, women raped, men robbed and killed for no crime but walking down the wrong street at the wrong time. King Jaehaerys sent forth his Kingsguard and his household knights to restore order, but they were too few, and he soon had no choice but to call them back."
1784,"Amidst the chaos, His Grace would lose another of his lords, not to the Shivers but to ignorance and hate. Rego Draz had never taken up residence in the Red Keep, though there was ample room for him there, and the king had made the offer many times. The Pentoshi preferred his own manse on the Street of Silk, with the Dragonpit looming above him atop the Hill of Rhaenys. There he could entertain"
1786,"his concubines without suffering the disapproval of the court. After ten years in service to the Iron Throne, Lord Rego had grown quite stout, and no longer chose to ride. Instead he moved from manse to castle and back again in an ornate gilded palanquin. Unwisely, his route took him through the reeking heart of Flea Bottom, the foulest and most lawless district of the city."
1787,"On that dire day, a dozen of Flea Bottom’s less savory denizens were chasing a piglet down an alley when they chanced to come upon Lord Rego moving through the streets. Some were drunk and all were hungry—the piglet had escaped them—and the sight of the Pentoshi enraged them, for to a man they held the master of coin to blame for the high cost of bread. One wore a sword. Three had knives. The rest snatched up stones and sticks and swarmed the palanquin, driving off Lord Rego’s bearers and spilling his lordship onto the ground. Onlookers said he screamed for help in words none of them could understand."
1788,"When his lordship raised his hands to ward off the blows raining down on him, gold and gemstones glittered on every finger, and the attack grew more frenzied still. A woman shouted, “He’s Pentoshi. Them’s the bastards brung the Shivers here.” One of the men pried a stone up from the king’s newly cobbled street and brought it down upon Lord Rego’s head again and again, until only a red mash of blood and bone and brains remained. Thus died the Lord of Air, his skull crushed by one of the very cobblestones he had helped the king lay down. Even then, his assailants were not done with him. Before they ran, they ripped off his fine clothes and cut off all his fingers to lay claim to his rings."
1789,"When word reached the Red Keep, Jaehaerys Targaryen himself rode forth to claim the body, surrounded by his Kingsguard. So wroth was His Grace at what he saw that Ser Joffrey Doggett would say afterward, “When I looked upon his face, for a moment it was as if I were looking at his uncle.” The street was full of the curious, come out to see their king or gaze upon the bloody corpse of the Pentoshi moneychanger. Jaehaerys wheeled his horse about and shouted at them. “I would have the name of the men who did this. Speak now, and you will be well rewarded. Hold your tongues, and you will lose them.” Many of the watchers slunk away, but one barefoot girl came forward, squeaking out a name."
1791,"The king thanked her, and commanded her to show his knights where this man might be found. She led the Kingsguard to a wine sink where the villain was discovered with a whore in his lap and three of Lord Rego’s rings on his fingers. Under torture, he soon gave up the names of the other attackers, and they were taken one and all. One of their number claimed to have been a Poor Fellow, and cried out that he wished to take the black. “No,” Jaehaerys told him. “The Night’s Watch are men of honor, and you are lower than rats.” Such men as these were unworthy of a clean death by sword or axe, he ruled. Instead they were hung from the walls of the Red Keep, disemboweled, and left to twist until they died, their entrails swinging loose down to their knees."
1792,"The girl who had led the king to the killers had a kinder fate. Taken in hand by Queen Alysanne, she was plunged into a tub of hot water for a scrubbing. Her clothes were burned, her head was shaved, and she was fed hot bread and bacon. “There is a place for you in the castle, if you want it,” Alysanne told her when her belly was full. “In the kitchens or the stables, as you wish. Do you have a father?” The girl gave a shy nod and admitted that she did. “He was one o’ them bellies you cut open. The poxy one, wi’ the stye.” Then she told Her Grace that she wanted to work in the kitchens. “That’s where they keeps the bread.”"
1793,"The old year ended and a new year began, but there were few celebrations anywhere in Westeros to mark the coming of the 60th year since Aegon’s Conquest. A year before great bonfires had been lit in public squares and men and women had danced around them, drinking and laughing, whilst bells rang in the new year. One year later the fires were consuming corpses, and the bells were tolling out the dead. The streets of King’s Landing were empty, especially by night, the alleyways were deep in snow, and icicles hung down from the rooftops, long as spears."
1794,"Atop Aegon’s High Hill, King Jaehaerys ordered the gates of the Red Keep closed and barred, and doubled the watch on the castle walls. He and his queen and their children attended sunset services at the castle sept, repaired to Maegor’s Holdfast for a modest meal, and then retired to bed."
1795,"It was the hour of the owl when Queen Alysanne was awoken by her daughter shaking her gently by the arm. “Mother,” Princess Daenerys said, “I’m cold.”"
1797,"There is no need to dwell on all that followed. Daenerys Targaryen was the darling of the realm, and all that could be done for any man was done for her. There were prayers and poultices, hot soups and scalding baths, blankets and furs and hot stones, nettle tea. The princess was six, and years past being weaned, but a wet nurse was summoned, for there were some who believed that mother’s milk could cure the Shivers. Maesters came and went, septons and septas prayed, the king commanded that a hundred new ratcatchers be hired at once, and offered a silver stag for every dead rat, grey or black. Daenerys wanted her kitten, and her kitten was brought to her, though as her shivering grew more violent it squirmed from her grasp and scratched her hand. Near dawn, Jaehaerys bolted to his feet shouting that a dragon was needed, that his daughter must have a dragon, and ravens took wing for Dragonstone, instructing the Dragonkeepers there to bring a hatchling to the Red Keep at once."
1798,"None of it mattered. A day and a half after she had woken her mother from sleep complaining of feeling cold, the little princess was dead. The queen collapsed in the king’s arms, shaking so violently that some feared she had the Shivers too. Jaehaerys had her taken back to her own chambers and given milk of the poppy to help her sleep. Though near exhaustion, he went next to the yard and loosed Vermithor, then flew to Dragonstone to tell them there was no need for the hatchling after all. On his return to King’s Landing, he drank a cup of dreamwine and sent for Septon Barth. “How could this happen?” he demanded. “What sin did she commit? Why would the gods take her? How could this happen?” But even Barth, that wise man, had no answers for him."
1799,"The king and queen were not the only parents to lose a child to the Shivers; thousands of others, highborn and low, knew the same pain that winter. For Jaehaerys and Alysanne, however, the death of their beloved daughter must have seemed especially cruel, for it struck at the very heart of the Doctrine of Exceptionalism. Princess Daenerys had been Targaryen on both sides, with the blood of Old Valyria running pure through her veins, and those of Valyrian descent were not like other men. Targaryens had purple eyes and hair of gold and silver, they ruled the sky on dragons, the doctrines of the Faith and the prohibitions against incest did not apply to them…and they did not get sick."
1800,"Since Aenar the Exile first staked his claim to Dragonstone, that had"
1802,"been known. Targaryens did not die of pox or the bloody flux, they were not afflicted with redspots or brownleg or the shaking sickness, they would not succumb to wormbone or clotted lung or sourgut or any of the myriad pestilences and contagions that the gods, for reasons of their own, see fit to loose on mortal men and women. There was fire in the blood of the dragon, it was reasoned, a purifying fire that burned out all such plagues. It was unthinkable that a pureborn princess should die shivering, as if she were some common child."
1803,And yet she had.
1804,"Even as they mourned for her and the sweet soul she had been, Jaehaerys and Alysanne must also have been confronting that awful realization. Mayhaps the Targaryens were not so close to gods as they had believed. Mayhaps, in the end, they too were only men."
1805,"When the Shivers finally ran its course, King Jaehaerys went back to his labors with a sadder heart. His first task was a grim one: replacing all the friends and councillors he had lost. Lord Manfryd Redwyne’s eldest son, Ser Robert, was named to command the City Watch. Ser Gyles Morrigen brought forth two good knights to join the Kingsguard, and His Grace duly presented Ser Ryam Redwyne and Ser Robin Shaw with white cloaks. The able Albin Massey, his bent-backed justiciar, was not so easily replaced. To fill his seat, the king reached out to the Vale of Arryn and summoned Rodrik Arryn, the erudite young Lord of the Eyrie, who he and the queen first met as a boy of ten."
1806,"The Citadel had already sent him Benifer’s successor, the sharp- tongued Grand Maester Elysar. Twenty years younger than the man whose chain he donned, Elysar had never had a thought he didn’t feel the need to share. Some claimed that the Conclave had sent him to King’s Landing to be rid of him."
1807,"Jaehaerys hesitated longest when it came to selecting his new lord treasurer and master of coin. Rego Draz, however despised, had been a man of great ability. “I am tempted to say you do not find such men lying about in the streets, but if truth be told, we are more like to find one there than sitting in some castle,” the king told his council. The Lord of Air had never married, but he did have three bastard sons who had learned his business at his knee. Much as the king was tempted to reach out to one of them, he knew the realm would never accept another Pentoshi. “It must needs be a lord,” he concluded gloomily. Familiar names were bandied once again: Lannister, Velaryon,"
1809,"Hightower, houses built on gold as much as steel. “They are all too proud,” Jaehaerys said."
1810,"It was Septon Barth who first proposed a different name. “The Tyrells of Highgarden are descended from stewards,” he reminded the king, “but the Reach is broader than the westerlands, with a different sort of wealth, and young Martyn Tyrell might prove a useful addition to this council.”"
1811,"Lord Redwyne was incredulous. “The Tyrells are dolts,” he said. “I am sorry, Your Grace, they are my liege lords, but…the Tyrells are dolts, and Lord Bertrand was a sot as well.”"
1812,"“That is as it may be,” Septon Barth admitted. “Lord Bertrand is in his grave now, however, and I am speaking of his son. Martyn is young and eager, but I will not vouch for the quality of his wits. His wife, however, is a Fossoway girl, the Lady Florence, who has been counting apples since she learned to walk. She has been keeping all the accounts at Highgarden since her marriage, and it is said she has increased House Tyrell’s incomes by a third. Should we appoint her husband, she would come to court as well, I do not doubt.”"
1813,"“Alysanne would like that,” the king said. “She enjoys the company of clever women.” The queen had not been attending council since the death of Princess Daenerys. Mayhaps Jaehaerys hoped that this would help bring her back to him again. “Our good septon has never led us wrong. Let us try the dolt with the clever wife, and hope that my leal smallfolk do not beat his head in with a cobblestone.”"
1814,"The Seven take and the Seven give. Mayhaps the Mother Above looked down on Queen Alysanne in her grief and took pity on her broken heart. The moon had not turned twice since Princess Daenerys’s death when Her Grace learned that she was once again carrying a child. With winter holding the realm in its icy grip, the queen once again chose caution and retired to Dragonstone for her lying in. Late that year, 60 AC, she was delivered of her fifth child, a daughter she named Alyssa after her mother. “An honor Her Grace would have appreciated more had she been alive,” observed the new Grand Maester, Elysar…though not in the king’s hearing."
1815,"Winter broke not long after the queen gave birth, and Alyssa proved to be a lively, healthy child. As a babe she was so like her late sister, Daenerys, that the queen oft wept to behold her, remembering the"
1817,"child she had lost. The likeness faded as the princess grew older, however; long-faced and skinny, Alyssa had little of her sister’s beauty. Her hair was a dirty blond tangle with no hint of silver to evoke the dragonlords of old, and she had been born with mismatched eyes, one violet, the other a startling green. Her ears were too big and her smile lopsided, and when she was six playing in the yard a whack across the face from a wooden sword broke her nose. It healed crooked, but Alyssa did not seem to care. By that age, her mother had come to realize that it was not Daenerys that she took after, but Baelon."
1818,"Just as Baelon had once followed Aemon everywhere, Alyssa trailed after Baelon. “Like a puppy,” the Spring Prince complained. Baelon was two years younger than Aemon, Alyssa nearly four years younger than him…“and a girl,” which made it far worse in his eyes. The princess did not act like a girl, however. She wore boy’s clothes when she could, shunned the company of other girls, preferred riding and climbing and dueling with wooden swords to sewing and reading and singing, and refused to eat porridge."
1819,"An old friend, and old adversary, returned to King’s Landing in 61 AC, when Lord Rogar Baratheon rode up from Storm’s End to deliver three young girls to court. Two were the daughters of his brother Ronnal, who had died shivering together with his wife and sons. The third was Lady Jocelyn, his lordship’s own daughter by Queen Alyssa. The small frail babe who had come into the world during that terrible Year of the Stranger had grown into a tall young girl of solemn mien, with large dark eyes and hair black as sin."
1820,"Rogar Baratheon’s own hair had gone grey, however, and the years had taken their toll of the old King’s Hand. His face was pale and lined, and he had grown so gaunt that his clothes hung loose upon him, as if they had been cut for a much larger man. When he took a knee before the Iron Throne, he had trouble rising back to his feet, and required the help of a Kingsguard to stand."
1821,"He had come to ask a boon, Lord Rogar told the king and queen. Lady Jocelyn would soon be celebrating her seventh nameday. “She has never known a mother. My brother’s wives looked after her as much as they were able, but they favored their own children as mothers will, and now both of them are gone. If it please you, sires, I would ask you to accept Jocelyn and her cousins as wards, to be raised here at court beside your own sons and daughters.”"
1823,"“It would be our honor and our pleasure,” Queen Alysanne replied. “Jocelyn is our own sister, we have not forgotten. Our blood.”"
1824,"Lord Rogar seemed much relieved. “I would ask you to look after my son as well. Boremund will remain at Storm’s End, in the charge of my brother Garon. He is a good boy, a strong boy, and he will be a great lord in time, I do not doubt, but he is only nine. As Your Graces know, my brother Borys left the stormlands some years ago. He grew sour and angry after Boremund was born, and things went from bad to worse between us. Borys was in Myr for a time, and later in Volantis, doing gods know what…but now he has turned up in Westeros again, in the Red Mountains. The talk is that he has joined up with the Vulture King, and is raiding his own people. Garon is an able man, and leal, but he never was a match for Borys, and Boremund is but a boy. I fear for what may befall him, and the stormlands, when I am gone.”"
1825,"That took the king aback. “When you are gone? Why should you be gone? Where do you mean to go, my lord?”"
1826,"Lord Rogar’s answering smile showed a glimpse of his old ferocity. “Into the mountains, Your Grace. My maester says that I am dying. I believe him. Even before the Shivers there was pain. It has gotten worse since. He gives me milk of the poppy, and that helps, but I use only a little. I would not sleep away what life remains to me. Nor would I die abed, bleeding out of my arse. I mean to find my brother Borys and deal with him, and with this Vulture King as well. A fool’s errand, Garon calls it. He is not wrong. But when I die, I want to die with my axe in my hand, screaming a curse. Do I have your leave, Your Grace?”"
1827,"Moved by his old friend’s words, King Jaehaerys rose and descended from the Iron Throne to clap Lord Rogar by the shoulder. “Your brother is a traitor, and this vulture—I will not call him king—has vexed our marches long enough. You have my leave, my lord. And more than that, you have my sword.”"
1828,"The king was true to his word. The fight that followed is named in the histories as the Third Dornish War, but that is a misnomer, for the Prince of Dorne kept his armies well out of the conflict. The smallfolk of the time called it Lord Rogar’s War, and that name is far more apt. Whilst the Lord of Storm’s End led five hundred men into the mountains, Jaehaerys Targaryen took to the air, on Vermithor. “He calls himself a vulture,” the king said, “but he does not fly. He hides. He should call himself the gopher.” He was not wrong. The first"
1830,"Vulture King had commanded armies, leading thousands of men into battle. The second was no more than an upjumped raider, the minor son of a minor house with a few hundred followers who shared his taste for robbery and rape. He knew the mountains well, however, and when pursued he would simply disappear, to reappear at will. Men who came hunting him did so at their peril, for he was skilled at ambuscade as well."
1831,"None of his tricks availed him against a foe who could hunt him from above, however. Legend claimed the Vulture King had an impregnable mountain fastness, hidden in the clouds. Jaehaerys found no secret lair, only a dozen rude camps scattered here and there. One by one, Vermithor flamed them all, leaving the Vulture only ashes to return to. Lord Rogar’s column, winding their way into the heights, were soon forced to abandon their horses and proceed on foot along goat tracks, up steep slopes, and through caves, whilst hidden foes rolled stones down about their heads. Yet still they came on, undaunted. As the stormlanders proceeded from the east, Simon Dondarrion, Lord of Blackhaven, led a small host of marcher knights into the mountains from the west, to seal off escape from that side. Whilst the hunters crept toward one another, Jaehaerys watched them from the sky, moving them about as once he had moved toy armies in the Chamber of the Painted Table."
1832,"In the end, they found their foes. Borys Baratheon did not know the mountain’s hidden ways as the Dornish did, so he was the first to be cornered. Lord Rogar’s men made short work of his own, but as the brothers came face-to-face, King Jaehaerys descended from the sky. “I would not have you named a kinslayer, my lord,” His Grace told his former Hand. “The traitor is mine.”"
1833,"Ser Borys laughed to hear it. “Rather name me a kingslayer than him a kinslayer!” he shouted, as he rushed the king. But Jaehaerys had Blackfyre in hand, and he had not forgotten the lessons he had learned in the yard on Dragonstone. Borys Baratheon died at the king’s feet, from a cut to his neck that near took his head off."
1836,"The Vulture King’s turn came the new full moon. Brought to bay in a burned lair where he had hoped to find refuge, he resisted to the end, showering the king’s men with spears and arrows. “This one is mine,” Rogar Baratheon told His Grace when the mountain king was led before them in fetters. At his command, the outlaw’s chains were struck off and he was given a spear and shield. Lord Rogar faced him with his axe. “If he kills me, let him go free.”"
1837,"The Vulture proved sadly unequal to that task. Wasted and weak and wracked with pain as he was, Rogar Baratheon turned the Dornishman’s attacks aside contemptuously, then clove him from shoulder to navel."
1838,"When it was done, Lord Rogar seemed weary. “It seems I will not die with axe in hand after all,” he told the king sadly. Nor did he. Rogar Baratheon, Lord of Storm’s End and one-time Hand of the King and Lord Protector of the Realm, died at Storm’s End half a year later, in the presence of his maester, his septon, his brother Ser Garon, and his son and heir, Boremund."
1839,"Lord Rogar’s War had lasted less than half a year, begun and won entirely in 61 AC. With the Vulture King eliminated, raiding fell off sharply along the Dornish Marches for a time. As accounts of the campaign spread through the Seven Kingdoms, even the most martial of lords gained a new respect for their young king. Any lingering"
1841,"doubts had been dispelled; Jaehaerys Targaryen was not his father, Aenys. For the king himself, the war was healing. “Against the Shivers I was helpless,” he confessed to Septon Barth. “Against the Vulture, I was a king again.”"
1842,"In 62 AC, the lords of the Seven Kingdoms rejoiced when King Jaehaerys conferred upon his eldest the title Prince of Dragonstone, making him the acknowledged heir to the Iron Throne."
1843,"Prince Aemon was seven years of age, a boy as tall and handsome as he was modest. He still trained every morning in the yard with Prince Baelon; the two brothers were fast friends, and evenly matched. Aemon was taller and stronger, Baelon quicker and fiercer. Their contests were so spirited that they oft drew crowds of onlookers. Serving men and washerwomen, household knights and squires, maesters and septons and stableboys, they would gather in the yard to cheer on one prince or the other. One of those who came to watch was Jocelyn Baratheon, the late Queen Alyssa’s dark-haired daughter, who grew taller and more beautiful with every passing day. At the feast that followed Aemon’s investiture as Prince of Dragonstone, the queen sat Lady Jocelyn next to him, and the two young people were observed talking and laughing together through the evening, to the exclusion of all others."
1844,"That same year, the gods blessed Jaehaerys and Alysanne with yet another child, a daughter they named Maegelle. A gentle, selfless, and sweet-natured girl, and exceedingly bright, she soon attached herself to her sister Alyssa in much the same way that Prince Baelon had attached himself to Prince Aemon, though not entirely as happily. Now it was Alyssa’s turn to bristle at having “the baby” clinging to her skirts. She evaded her as best she could, and Baelon laughed at her fury."
1845,"We have already touched upon several of Jaehaerys’s achievements. As 62 AC drew near its end, the king looked ahead to the year dawning, and all the years beyond, and began to make plans for a project that would transform the Seven Kingdoms. He had given King’s Landing cobblestones, cisterns, and fountains. Now he lifted his eyes beyond the city walls, to the fields and hills and bogs that stretched from the Dornish Marches to the Gift."
1846,"“My lords,” he told the council, “when the queen and I go forth on our progresses, we go on Vermithor and Silverwing. When we look down from the clouds, we see cities and castles, hills and swamps,"
1848,"rivers and streams and lakes. We see market towns and fishing villages, old forests, mountains, moors, and meadows, flocks of sheep and fields of grain, old battlefields, ruined towers, lichyards and septs. There is much and more to see in these Seven Kingdoms of ours. Do you know what I do not see?” The king slapped the table hard. “Roads, my lord. I do not see roads. I see some ruts, if I fly low enough. I see some game trails, and here and there a footpath by a stream. But I do not see any proper roads. My lords, I will have roads!”"
1849,"The building of so many leagues of road would continue throughout the rest of Jaehaerys’s reign and into the reign of his successor, but it started that day in the council chambers of the Red Keep. Let it not be thought that there were no roads in Westeros before his reign; hundreds of roads crisscrossed the land, many dating back thousands of years to the days of the First Men. Even the children of the forest had paths they followed, when they moved from place to place beneath their trees."
1853,"Yet the roads as they existed were abysmal. Narrow, muddy, rutted, crooked, they wandered through hills and woods and over streams without plan or purpose. Only a handful of those streams were bridged. River fords were often guarded by men-at-arms who demanded coin or kind for the right to cross. Some of the lords whose lands the roads passed through maintained them after a fashion, but"
1855,"many more did not. A rainstorm would wash them out. Robber knights and broken men preyed upon the travelers who used them. Before Maegor, the Poor Fellows would provide a certain amount of protection to common folk upon the roads (when they were not robbing them themselves). After the destruction of the Stars, the realm’s byways became more dangerous than ever. Even great lords traveled with an escort."
1856,"To correct all these ills in a single reign would have been impossible, but Jaehaerys was determined to make a start. King’s Landing, it must be remembered, was very young as cities go. Before Aegon the Conqueror and his sisters had come ashore from Dragonstone, only a modest fishing village stood on the three hills where the Blackwater Rush flowed into Blackwater Bay. Not surprisingly, few roads of any note begin or end in modest fishing villages. The city had grown quickly in the sixty-two years since Aegon’s Conquest, and a few rude roads had sprung up with it, narrow dusty tracks that followed the shore up to Stokeworth, Rosby, and Duskendale, or cut through the hills to Maidenpool. Aside from that, there was nothing. No roads connected the king’s seat with the great castles and cities of the land. King’s Landing was a port, far more accessible by sea than land."
1857,"That was where Jaehaerys would begin. The wood south of the river was old forest, dense and overgrown; fine for hunting, poor for travel. He commanded that a road be cut through it, to connect King’s Landing with Storm’s End. The same road should be continued north of the city, from the Rush to the Trident and beyond, straight along the Green Fork and through the Neck, then across the wild trackless North to Winterfell and the Wall. The kingsroad, the smallfolk named it—the longest and most costly of Jaehaerys’s roads, the first begun, the first completed."
1858,"Others followed: the roseroad, the ocean road, the river road, the goldroad. Some had existed for centuries, in ruder form, but Jaehaerys would remake them beyond all recognition, filling ruts, spreading gravel, bridging streams. Other roads his men created anew. The cost of all this was not inconsiderable, to be sure, but the realm was prosperous, and the king’s new master of coin, Martyn Tyrell—aided and abetted by his clever wife, “the apple counter”—proved almost as able as the Lord of Air had been. Mile by mile, league by league, the roads grew, for decades to come. “He bound the land together, and made of seven kingdoms, one,” read the words on the plinth of the Old"
1860,King’s monument that stands at the Citadel of Oldtown.
1861,"Mayhaps the Seven smiled on his work as well, for they continued to bless Jaehaerys and Alysanne with children. In 63 AC the king and queen celebrated the birth of Vaegon, their third son and seventh child. A year later came another daughter, Daella. Three years hence, Princess Saera came into the world, red-faced and squalling. Another princess arrived in 71 AC, when the queen gave birth to her tenth child and sixth daughter, the beautiful Viserra. Though born within a decade of one another, it would be hard to conceive of four siblings so different from one another as these younger children of Jaehaerys and Alysanne."
1862,"Prince Vaegon was as unlike his elder brothers as night to day. Never robust, he was a quiet boy with wary eyes. Other children, and even some of the lords of the court, found him sour. Though no coward, he took no pleasure in the rough play of the squires and pages, or the heroics of his father’s knights. He preferred the library to the yard, and could oft be found there reading."
1863,"Princess Daella, the next oldest, was delicate and shy. Easily frightened and quick to cry, she did not speak her first word until she was almost two…and even thereafter she was tongue-tied more oft than not. Her sister Maegelle became her guiding star, and she worshipped her mother, the queen, but her sister Alyssa seemed to terrify her, and she blushed and hid her face in the presence of the older boys."
1864,"Princess Saera, three years younger, was a trial from the very start; tempestuous, demanding, disobedient. The first word she spoke was no, and she said it often and loudly. She refused to be weaned until past the age of four. Even as she ran about the castle, talking more than her siblings Vaegon and Daella combined, she wanted her mother’s milk, and raged and screamed whenever the queen dismissed another wet nurse. “Seven save us,” Alysanne whispered to the king one night, “when I look at her I see Aerea.” Fierce and stubborn, Saera Targaryen thrived upon attention and sulked when she did not receive it."
1865,"The youngest of the four, Princess Viserra, had a will of her own as well, but she never screamed and certainly never cried. Sly was one word used to describe her. Vain was another. Viserra was beautiful, all men agreed, blessed with the deep purple eyes and silver-gold hair of a"
1867,"true Targaryen, with flawless white skin, fine features, and a grace that was somehow eerie and unsettling in one so young. When one stammering young squire told her she was a goddess, she agreed."
1868,"We shall return to these four princelings, and the woes they visited upon their mother and their father, in due time, but for the nonce let us take a step back to 68 AC, not long after the birth of Princess Saera, when the king and queen announced the betrothal of their firstborn son, Aemon, Prince of Dragonstone, to Jocelyn Baratheon of Storm’s End. There had been some thought, after the tragic death of Princess Daenerys, that Aemon should wed Princess Alyssa, the eldest of his remaining sisters, but Queen Alysanne firmly put the thought aside. “Alyssa is for Baelon,” she declared. “She has been following him around since she could walk. They are as close as you and I were at their age.”"
1869,"Two years later, in 70 AC, Aemon and Jocelyn were joined in a ceremony that rivaled the Golden Wedding for its splendor. Lady Jocelyn at sixteen years old was one of the great beauties of the realm; a long-legged, full-breasted maid with thick straight hair that fell to her waist, black as a raven’s wing. Prince Aemon was one year younger at fifteen, but all agreed that they made a handsome couple. An inch shy of six feet tall, Jocelyn would have towered over most of the lords of Westeros, but the Prince of Dragonstone had three inches on her. “There stands the future of the realm,” Ser Gyles Morrigen said when he beheld the two of them side by side, the dark lady and the pale prince."
1870,"In 72 AC, a tourney was held at Duskendale in honor of young Lord Darklyn’s wedding to a daughter of Theomore Manderly. Both of the young princes attended, together with their sister Alyssa, and competed in the squire’s melee. Prince Aemon emerged victorious, in part by dint of hammering his brother into submission. Later he distinguished himself in the lists as well, and was awarded his knight’s spurs in recognition of his skills. He was seventeen years of age. With knighthood now achieved, the prince wasted no time becoming a dragonrider as well, ascending into the sky for the first time not long after his return to King’s Landing. His mount was blood-red Caraxes, fiercest of all the young dragons in the Dragonpit. The Dragonkeepers, who knew the denizens of the pit better than anyone, called him the Blood Wyrm."
1872,"Elsewhere in the realm, 72 AC also marked the end of an era in the North with the passing of Alaric Stark, Lord of Winterfell. Both of the strong sons he had once boasted of had died before him, so it fell to his grandson Edric to succeed him."
1873,"Wherever Prince Aemon went, whatever Prince Aemon did, Prince Baelon would not be far behind, as the wags at court oft observed. The truth of that was proved in 73 AC, when Baelon the Brave followed his brother into knighthood. Aemon had won his spurs at seventeen, so Baelon must needs do the same at sixteen, traveling across the Reach to Old Oak, where Lord Oakheart was celebrating the birth of a son with seven days of jousting. Arrayed as a mystery knight and calling himself the Silver Fool, the young prince overthrew Lord Rowan, Ser Alyn Ashford, both Fossoway twins, and Lord Oakheart’s own heir, Ser Denys, before falling to Ser Rickard Redwyne. After helping him to his feet, Ser Rickard unmasked him, bade him kneel, and knighted him on the spot."
1874,"Prince Baelon lingered only long enough to partake of the feast that evening before galloping back to King’s Landing to complete his quest and become a dragonrider. Never one to be overshadowed, he had long since chosen the dragon he wished to mount, and now he claimed her. Unridden since the death of the Dowager Queen Visenya twenty-nine years before, the great she-dragon Vhagar spread her wings, roared, and launched herself once more into the skies, carrying the Spring Prince across Blackwater Bay to Dragonstone to surprise his brother Aemon and Caraxes."
1875,"“The Mother Above has been so good to me, to bless me with so many babes, all bright and beautiful,” Queen Alysanne declared in 73 AC, when it was announced that her daughter Maegelle would be joining the Faith as a novice. “It is only fitting that I give one back.” Princess Maegelle was ten years of age, and eager to take the vows. A quiet, studious girl, she was said to read from The Seven-Pointed Star every night before sleep."
1876,"Hardly had one child departed the Red Keep than another arrived, however, for it appeared that the Mother Above was not yet done blessing Alysanne Targaryen. In 73 AC, she gave birth to her eleventh child, a son named Gaemon, in honor of Gaemon the Glorious, the greatest of the Targaryen lords who had ruled on Dragonstone before the Conquest. This time, however, the child came early, after a long"
1878,"and difficult labor that exhausted the queen, and made her maesters fear for her life. Gaemon was a scrawny thing as well, barely half the size his brother Vaegon had been at birth ten years earlier. The queen eventually recovered, though sad to say the child did not. Prince Gaemon died a few days into the new year, not quite three moons old."
1879,"As ever, the queen took the loss of a child hard, questioning whether or not it had been through some fault of her own that Prince Gaemon had failed. Septa Lyra, her confidant since her days on Dragonstone, assured her that she was not to blame. “The little prince is with the Mother Above now,” Lyra told her, “and she will care for him better than we could ever hope to, here in this world of strife and pain.”"
1880,That was not the only sorrow House Targaryen was to suffer in 73 AC. It will be remembered that this was also the year that Queen Rhaena died at Harrenhal.
1881,"Near year’s end, a shameful revelation came to light that shocked both court and city. The amiable and well-loved Ser Lucamore Strong of the Kingsguard, a favorite of the smallfolk, was found to have been secretly wed, despite the vows that he had sworn as a White Sword. Worse, he had taken not one but three wives, keeping each woman ignorant of the other two and fathering no fewer than sixteen children on the three of them."
1882,"In Flea Bottom and along the Street of Silk where whores and panders plied their trade, men and women of low birth and lower morals took a wicked pleasure in the fall of an anointed knight, and made bawdy japes about “Ser Lucamore the Lusty,” but no laughter was heard in the Red Keep. Jaehaerys and Alysanne had been especially fond of Lucamore Strong and were mortified to learn that he had played them both for fools."
